Date,Time,Device Name,Device Type,Property,Value
02-jul.-2023,17:54,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
02-jul.-2023,17:54,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
02-jul.-2023,18:27,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
02-jul.-2023,18:28,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
02-jul.-2023,18:47,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
02-jul.-2023,18:47,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
02-jul.-2023,18:49,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
02-jul.-2023,18:50,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
02-jul.-2023,19:20,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
02-jul.-2023,19:20,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
02-jul.-2023,19:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
02-jul.-2023,19:42,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
02-jul.-2023,19:42,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
02-jul.-2023,20:46,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
02-jul.-2023,20:46,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,04:15,Luminária,LIGHT,Endpoint Health,OK
03-jul.-2023,05:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,06:01,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,06:01,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,06:17,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,06:17,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,06:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,06:52,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,06:52,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,07:26,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,07:26,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,07:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,07:57,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,07:58,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,08:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,09:02,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,09:02,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,09:06,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,09:06,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,09:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,10:22,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,10:22,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,10:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,11:04,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,11:05,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,11:06,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,11:13,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,11:14,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,11:28,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,11:29,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,11:32,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,11:32,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,11:36,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,11:36,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,11:40,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,11:40,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,11:53,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,11:53,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,12:07,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,12:07,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,12:12,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,12:12,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,12:20,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,12:20,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,12:59,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,12:59,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,13:10,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,13:10,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,13:18,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,13:18,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,13:30,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,13:30,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,13:33,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,13:33,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,13:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,13:46,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,13:47,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,13:56,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,13:57,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,13:57,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,13:57,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,14:04,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,14:04,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,14:11,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,14:11,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,14:14,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,14:14,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,14:21,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,14:21,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,14:25,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,14:25,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,14:29,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,14:29,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,14:31,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,14:32,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,14:34,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,14:34,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,14:37,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,14:37,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,14:39,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,14:39,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,14:45,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,14:45,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,14:48,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,14:48,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,14:51,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,14:51,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,15:01,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,15:01,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,15:05,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,15:05,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,15:09,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,15:09,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,15:12,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,15:12,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,15:17,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,15:17,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,15:26,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,15:26,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,15:34,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,15:34,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,15:37,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,15:37,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,15:41,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,15:41,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,15:52,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,15:52,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,15:54,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,15:54,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,15:56,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,15:56,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,16:00,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,16:00,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,16:02,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,16:02,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,16:04,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,16:04,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,16:15,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,16:15,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,16:15,Luminária,LIGHT,Endpoint Health,OK
03-jul.-2023,16:18,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,16:18,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,16:21,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,16:21,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,16:30,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,16:30,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,16:33,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,16:33,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,16:41,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,16:41,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,16:48,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,16:48,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,16:54,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,16:55,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,16:58,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,16:58,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,17:00,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,17:00,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,17:07,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,17:07,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,17:10,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,17:10,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,17:14,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,17:14,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,17:17,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,17:17,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,17:19,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,17:19,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,17:21,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,17:21,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,17:24,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,17:24,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,17:28,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,17:28,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,17:35,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,17:35,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,17:42,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,17:42,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,17:45,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,17:45,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,18:01,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,18:01,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,18:06,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,18:06,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,18:15,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,18:15,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,18:17,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,18:17,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,18:19,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,18:19,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,18:22,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,18:22,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,18:32,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,18:32,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,18:36,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,18:36,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,18:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,18:39,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,18:39,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,18:46,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,18:46,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,18:53,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,18:53,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,19:01,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,19:01,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,19:04,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,19:04,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,19:12,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,19:12,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,19:16,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,19:16,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,19:19,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,19:19,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,19:20,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,19:20,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,19:24,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,19:24,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,19:26,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,19:26,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,19:29,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,19:29,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,19:32,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,19:32,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,19:39,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,19:39,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,19:43,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,19:43,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,19:47,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,19:47,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,19:51,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,19:51,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,20:00,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,20:00,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,20:00,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,20:00,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,20:04,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,20:04,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,20:16,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,20:17,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,20:26,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,20:27,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,20:31,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,20:32,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,20:34,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,20:34,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,20:37,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,20:38,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,20:39,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,20:39,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,20:47,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,20:47,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,20:50,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,20:50,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,20:53,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,20:53,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,20:58,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,20:58,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,21:03,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,21:03,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,21:11,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,21:11,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,21:14,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,21:14,Tomada 2,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,21:18,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,21:33,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,21:34,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,22:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
03-jul.-2023,23:43,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
03-jul.-2023,23:43,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,00:37,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,00:37,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,04:15,Luminária,LIGHT,Endpoint Health,OK
04-jul.-2023,07:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,08:47,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,08:47,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,10:34,Luz 3,SWITCH,Power,ON
04-jul.-2023,10:34,Smart Interruptor WiFi,SWITCH,Power,ON
04-jul.-2023,10:34,Luz 1,SWITCH,Power,ON
04-jul.-2023,10:34,Fechadura,SMARTLOCK,Lock State,LOCKED
04-jul.-2023,11:16,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,11:17,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,11:22,Fechadura,SMARTLOCK,Lock State,LOCKED
04-jul.-2023,10:00 AM - 12:00 PM,Motion Sensor,MOTION_SENSOR,Motion Detection,3
04-jul.-2023,12:08,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,12:08,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,12:00 PM - 02:00 PM,Motion Sensor,MOTION_SENSOR,Motion Detection,1
04-jul.-2023,12:23,Luz 3,SWITCH,Power,OFF
04-jul.-2023,12:23,Smart Interruptor WiFi,SWITCH,Power,ON
04-jul.-2023,12:43,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,12:43,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,13:02,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,13:02,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,13:49,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,13:49,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,14:16,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,14:17,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,14:46,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,14:46,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,16:15,Luminária,LIGHT,Endpoint Health,OK
04-jul.-2023,18:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,19:21,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,19:21,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,19:24,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,19:24,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,20:54,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,20:54,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,21:04,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,21:05,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,21:18,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,21:19,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,21:21,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,21:22,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
04-jul.-2023,23:03,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
04-jul.-2023,23:03,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
05-jul.-2023,04:16,Luminária,LIGHT,Endpoint Health,OK
05-jul.-2023,04:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
05-jul.-2023,05:05,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
05-jul.-2023,05:05,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
05-jul.-2023,05:19,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
05-jul.-2023,05:19,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
05-jul.-2023,05:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
05-jul.-2023,06:29,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
05-jul.-2023,06:29,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
05-jul.-2023,06:46,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
05-jul.-2023,06:46,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
05-jul.-2023,08:24,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
05-jul.-2023,08:25,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
05-jul.-2023,08:38,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
